,sentence,pos_tags,chunk_id,chunk_type
1558,गीते - देखो ताड़ पर ना चढाओ गिर पड़ूंगी ।,NNP SYM INJ NN PSP NEG VM VM VAUX SYM,NP BLK BLK2 NP2 NP2 VGF VGF VGF2 VGF2 BLK3,head head head head child child head head child head
1559,सुशील - सच्चाई है गीते ।,NNP SYM NN VM NNP SYM,NP BLK NP2 VGF NP3 BLK2,head head head head head head
1560,"गीते - अभिनन्दन के पापा , तुम्हारे अलावा इस परिवार में मुझे कौन समझा है ।",NNP SYM NNP PSP NN SYM PRP PSP DEM NN PSP PRP WQ VM VAUX SYM,NP BLK NP2 NP2 NP3 NP3 NP4 NP4 NP5 NP5 NP5 NP6 NP7 VGF VGF BLK2,head head head child head child head child child head child head head head child head
1561,मैं मौत के मुंह से निकली हूं तो तुम्हारी वजह से ।,PRP NN PSP NN PSP VM VAUX CC PRP PSP PSP SYM,NP NP2 NP2 NP3 NP3 VGF VGF CCP NP4 NP4 NP4 BLK,head head child head child head child head head child child head
1562,डॉ. विनोद ने गलत आपरेशन कर मार ही डाला था ना ।,NNC NNP PSP JJ NN VM VM RP VAUX VAUX RP SYM,NP NP NP NP2 NP2 VGNF VGF VGF VGF VGF VGF BLK,child head child child head head head child child child child head
1563,मेरे जीवित शरीर का चार - चार बार पोस्टमार्टम हो गया डॉ. विनोद की वजह से ।,PRP JJ NN PSP QC SYM RDP NN NN VM VAUX NNC NNP PSP PSP PSP SYM,NP NP2 NP2 NP2 NP3 NP3 NP3 NP3 NP4 VGF VGF NP5 NP5 NP5 NP5 NP5 BLK,head child head child child child child head head head child child head child child child head
1564,फटे बोरे की तरह सिले इस शरीर के सहारे कैसे तपस्या पूरी होगी ।,JJ NN PSP PSP VM DEM NN PSP NN WQ NN JJ VM SYM,NP NP NP NP VGNF NP2 NP2 NP2 NP3 RBP NP4 JJP VGF BLK,child head child child head child head child head head head head head head
1565,हमारे बच्चे भी अभी छोटे है ऊपर से परिवार के दूसरे और उनके बच्चों की जिम्मेदारी ।,PRP NN RP PRP JJ VM NST PSP NN PSP NN CC PRP NN PSP NN SYM,NP NP2 NP2 NP3 JJP VGF NP4 NP4 NP5 NP5 NP6 CCP NP7 NP8 NP8 NP9 BLK,head head child head head head head child head child head head head head child head head
1566,घर - परिवार के लोग बस लेना जानते हैं ।,NNC SYM NN PSP NN RP VM VM VAUX SYM,NP NP NP NP NP2 VGNN VGNN VGF VGF BLK,child child head child head child head head child head
1567,तुम्हारी मजबूरी और हमारे दुख को कभी कोई नहीं समझा ।,PRP NN CC PRP NN PSP PRP PRP NEG VM SYM,NP NP2 CCP NP3 NP4 NP4 NP5 NP6 VGF VGF BLK,head head head head head child head head child head head
1568,सबको हमसे अपेक्षा बनी रहती है अपेक्षा पर पूरी तरह मजबूरी में खरा नहीं उतरने पर नाराजगी की बिजली गरजने लगती है ।,PRP PRP NN VM VAUX VAUX NN PSP JJ NN NN PSP JJ NEG VM PSP NN PSP NN VM VAUX VAUX SYM,NP NP2 NP3 VGF VGF VGF NP4 NP4 NP5 NP5 NP6 NP6 JJP VGNN VGNN VGNN NP7 NP7 NP8 VGF2 VGF2 VGF2 BLK,head head head head child child head child child head head child head child head child head child head head child child head
1569,मै दिन पर दिन शरीर से अक्षम होती जा रही हूं ।,PRP NN RP NN NN PSP JJ VM VAUX VAUX VAUX SYM,NP NP2 NP2 NP2 NP3 NP3 JJP VGF VGF VGF VGF BLK,head child child head head child head head child child child head
1570,घुटने शरीर का बोझ उठाने में आना - कानी करने लगे हैं और आंख भी रोशनी समेटने लगी है ।,NN NN PSP NN VM PSP NNC SYM NN VM VAUX VAUX CC NN RP NN VM VAUX VAUX SYM,NP NP2 NP2 NP3 VGNN VGNN NP4 NP4 NP4 VGF VGF VGF CCP NP5 NP5 NP6 VGF2 VGF2 VGF2 BLK,head head child head head child child child head head child child head head child head head child child head
1571,कैसे जीवन पार होगा ?,WQ NN NN VM SYM,RBP NP NP2 VGF BLK,head head head head head
1572,सुशील - साहस की ताकत तुम्हारे पास तो है ।,NNP SYM NN PSP NN PRP NST RP VM SYM,NP BLK NP2 NP2 NP3 NP4 NP4 NP4 VGF BLK2,head head head child head head child child head head
1573,यही असली ताकत है ।,PRP JJ NN VM SYM,NP NP2 NP2 VGF BLK,head child head head head
1574,नारी कभी नहीं हारी है तुम कैसे हार मान सकती हो ?,NN PRP NEG VM VAUX PRP WQ NN VM VAUX VAUX SYM,NP NP2 VGF VGF VGF NP3 RBP NP4 VGF2 VGF2 VGF2 BLK,head head child head child head head head head child child head
1575,मुझे तो यकीन ही नहीं होता ।,PRP RP NN RP NEG VM SYM,NP NP NP2 NP2 VGF VGF BLK,head child head child child head head
1576,नारी परिवार की आत्मा होती है एक नारी की हार में पूरे परिवार की हार है ।,NN NN PSP NN VM VAUX QC NN PSP NN PSP JJ NN PSP NN VM SYM,NP NP2 NP2 NP3 VGF VGF NP4 NP4 NP4 NP5 NP5 NP6 NP6 NP6 NP7 VGF2 BLK,head head child head head child child head child head child child head child head head head
1577,गीते सही मायने में तुम हमारी तीनों शक्ति हो - धन की बल की और ज्ञान की भी ।,NNP JJ NN PSP PRP PRP QC NN VM SYM NN PSP NN PSP CC NN PSP RP SYM,NP NP2 NP2 NP2 NP3 NP4 NP5 NP5 VGF VGF NP6 NP6 NP7 NP7 CCP NP8 NP8 NP8 BLK,head child head child head head child head head child head child head child head head child child head
1578,कई जन्मों के पुण्य के प्रतिफल स्वरूप तुम हमें अर्धांगिनी के रूप में मिली हो ।,QF NN PSP NN PSP NN PSP PRP PRP NN PSP PSP PSP VM VAUX SYM,NP NP NP NP2 NP2 NP3 NP3 NP4 NP5 NP6 NP6 NP6 NP6 VGF VGF BLK,child head child head child head child head head head child child child head child head
1579,गीते - उल्टा कह रहे हो ।,NNP SYM JJ VM VAUX VAUX SYM,NP BLK JJP VGF VGF VGF BLK2,head head head head child child head
1580,सुशील - नहीं सच कह रहा हूं ।,NNP SYM NEG NN VM VAUX VAUX SYM,NP BLK NEGP NP2 VGF VGF VGF BLK2,head head head head head child child head
1581,दर्द में कराहते हुए भी परिवार के लिये इतना बड़ा त्याग कौन कर सकता है ।,NN PSP VM VAUX RP NN PSP PSP QF JJ NN WQ VM VAUX VAUX SYM,NP NP VGNF VGNF VGNF NP2 NP2 NP2 NP3 NP3 NP3 NP4 VGF VGF VGF BLK,head child head child child head child child child child head head head child child head
1582,जबकि मतलब के लिये लोग एक दूसरे का हक हड़पने में लगे हैं तुम अपने बच्चों के साथ निःस्वार्थ भाव से कुल का नाम उज्जवल कर रही हो ।,CC NN PSP PSP NN PRPC PRP PSP NN VM PSP VM VAUX PRP PRP NN PSP NST JJ NN PSP NN PSP NN JJ VM VAUX VAUX SYM,CCP NP NP NP NP2 NP3 NP3 NP3 NP4 VGNN VGNN VGF VGF NP5 NP6 NP7 NP7 NP7 NP8 NP8 NP8 NP9 NP9 NP10 JJP VGF2 VGF2 VGF2 BLK,head head child child head child head child head head child head child head head head child child child head child head child head head head child child head
1583,यह कर्म तुम्हें दैवीय प्रतिष्ठा प्रदान करता है पर लोग समझे तब ना ।,DEM NN PRP JJ NN NN VM VAUX CC NN VM PRP RP SYM,NP NP NP2 NP3 NP3 NP4 VGF VGF CCP NP5 VGF2 NP6 NP6 BLK,child head head child head head head child head head head head child head
1584,यहां तो हमारे बाप ही नहीं समझ रहे हैं तो परिवार के और सदस्यों की क्या बात करूं ?,PRP RP PRP NN RP NEG VM VAUX VAUX CC NN PSP QF NN PSP WQ NN VM SYM,NP NP NP2 NP3 NP3 VGF VGF VGF VGF CCP NP4 NP4 NP5 NP5 NP5 NP6 NP6 VGF2 BLK,head child head head child child head child child head head child child head child child head head head
1585,गीते - ससुर जी तो सासू मां को नहीं समझे तो हमें कहां से समझेगें ?,NNP SYM NN RP RP NNC NN PSP NEG VM PRP PRP WQ PSP VM SYM,NP BLK NP2 NP2 NP2 NP3 NP3 NP3 VGF VGF NP4 NP5 NP6 NP6 VGF2 BLK2,head head head child child child head child child head head head head child head head
1586,बेचारी सासू मां असमय साथ छोड गयी ।,JJ NNC NN RB NST VM VAUX SYM,NP NP NP RBP NP2 VGF VGF BLK,child child head head head head child head
1587,थी तो निरक्षर पर पढे - लिखों को सबक सिखाती थी ।,VM RP JJ CC NNC SYM NN PSP NN VM VAUX SYM,VGF VGF JJP CCP NP NP NP NP NP2 VGF2 VGF2 BLK,head child head head child child head child head head child head
1588,दुखी नर को नारायण समझकर सेवा करती थी तंगी की हालत में भी ।,JJ NN PSP NN VM NN VM VAUX NN PSP NN PSP RP SYM,NP NP NP NP2 VGNF NP3 VGF VGF NP4 NP4 NP5 NP5 NP5 BLK,child head child head head head head child head child head child child head
1589,सुशील - भूल गयी ना तू अपने दर्द को ।,NNP SYM VM VAUX RP PRP PRP NN PSP SYM,NP BLK VGF VGF VGF NP2 NP3 NP4 NP4 BLK2,head head head child child head head head child head
1590,चल पड़ी ना त्याग के रास्ते ।,VM VAUX RP NN PSP NN SYM,VGF VGF VGF NP NP NP2 BLK,head child child head child head head
1591,तुम त्याग के रास्ते से दर्द के रोड़े को उखाड़ फेकोगी ।,PRP NN PSP NN PSP NN PSP NN PSP VM VAUX SYM,NP NP2 NP2 NP3 NP3 NP4 NP4 NP5 NP5 VGF VGF BLK,head head child head child head child head child head child head
1592,गीते - तुम साथ हो तो कोई रोड़ा टिक भी कैसे सकता है ।,NNP SYM PRP NST VM CC PRP NN VM RP WQ VAUX VAUX SYM,NP BLK NP2 NP3 VGF CCP NP4 NP4 VGF2 VGF2 RBP FRAGP FRAGP BLK2,head head head head head head child head head child head child head head
1593,सुशील - गीते अपने त्याग का सेहरा मेरे माथे मत बांधो ।,NNP SYM NNP PRP NN PSP NN PRP NN NEG VM SYM,NP BLK NP2 NP3 NP4 NP4 NP5 NP6 NP7 VGF VGF BLK2,head head head head head child head head head child head head
1594,गीते - तुम्हारे सिवाय हमारा क्या ?,NNP SYM PRP PSP PRP WQ SYM,NP BLK NP2 NP2 NP3 NP4 BLK2,head head head child head head head
1595,स्वार्थ परिवार में दरार पैदा करता है ।,NN NN PSP NN JJ VM VAUX SYM,NP NP2 NP2 NP3 JJP VGF VGF BLK,head head child head head head child head
1596,यह मैं नहीं चाहती ।,PRP PRP NEG VM SYM,NP NP2 VGF VGF BLK,head head child head head
1597,जब तक आँखों में ज्योति और घुटने में तन का बोझ उठाने की ताकत है परिवार के लिये जीऊंगी ।,PRP PSP NN PSP NN CC NN PSP NN PSP NN VM PSP NN VM NN PSP PSP VM SYM,NP NP NP2 NP2 NP3 CCP NP4 NP4 NP5 NP5 NP6 VGNN VGNN NP7 VGF NP8 NP8 NP8 VGF2 BLK,head child head child head head head child head child head head child head head head child child head head
1598,सुशील - गीते दर्द में झटपटाते हुए जीवन यापन करते हुए भी परिवार के लिये यही तुम्हारा त्याग मेरी असली सफलता है ।,NNP SYM NNP NN PSP VM VAUX NNC NN VM VAUX RP NN PSP PSP DEM PRP NN PRP JJ NN VM SYM,NP BLK NP2 NP3 NP3 VGNF VGNF NP4 NP4 VGNF2 VGNF2 VGNF2 NP5 NP5 NP5 FRAGP NP6 NP7 NP8 NP9 NP9 VGF BLK2,head head head head child head child child head head child child head child child head head head head child head head head
1599,सच नारी के इस भाव को देखकर कवि ने कहा है - जहां नारी की पूजा वहीं भगवान विराजित हैं ।,INJ NN PSP DEM NN PSP VM NN PSP VM VAUX SYM PRP NN PSP NN PRP NN JJ VM SYM,BLK NP NP NP2 NP2 NP2 VGNF NP3 NP3 VGF VGF VGF NP4 NP5 NP5 NP6 NP7 NP8 JJP VGF2 BLK2,head head child child head child head head child head child child head head child head head head head head head
1600,सच गीते परिवार के लोग भले ना माने मैं तुम्हारे समर्पण भाव को नमन करता हूं ।,INJ NNP NN PSP NN RP NEG VM PRP PRP NNC NN PSP NN VM VAUX SYM,BLK NP NP2 NP2 NP3 VGF VGF VGF NP4 NP5 NP6 NP6 NP6 NP7 VGF2 VGF2 BLK2,head head head child head child child head head head child head child head head child head
